i: 8634 t: 1.96 dt: 0.000227273 #Cells: 36409 Wall clock time (s): 3950.98 CPU time (s): 3948.04 
i: 8678 t: 1.97 dt: 0.000227273 #Cells: 36400 Wall clock time (s): 3979.79 CPU time (s): 3976.85 
i: 8722 t: 1.98 dt: 0.000227273 #Cells: 36592 Wall clock time (s): 4010.09 CPU time (s): 4007.14 
i: 8766 t: 1.99 dt: 0.000227273 #Cells: 36682 Wall clock time (s): 4039.76 CPU time (s): 4036.82 
i: 8810 t: 2 dt: 0.000227273 #Cells: 36736 Wall clock time (s): 4067.98 CPU time (s): 4073.49 
i: 8854 t: 2.01 dt: 0.000227273 #Cells: 36739 Wall clock time (s): 4106.86 CPU time (s): 4103.84 
i: 8898 t: 2.02 dt: 0.000227273 #Cells: 36736 Wall clock time (s): 4136.87 CPU time (s): 4133.85 
i: 8942 t: 2.03 dt: 0.000227273 #Cells: 36817 Wall clock time (s): 4166.86 CPU time (s): 4163.84 
i: 8986 t: 2.04 dt: 0.000227273 #Cells: 36745 Wall clock time (s): 4197.44 CPU time (s): 4194.42 
i: 9030 t: 2.05 dt: 0.000227273 #Cells: 36793 Wall clock time (s): 4228.28 CPU time (s): 4233.35 
i: 9074 t: 2.06 dt: 0.000227273 #Cells: 36964 Wall clock time (s): 4268.31 CPU time (s): 4265.21 
i: 9118 t: 2.07 dt: 0.000227273 #Cells: 36796 Wall clock time (s): 4299.99 CPU time (s): 4296.88 
i: 9162 t: 2.08 dt: 0.000227273 #Cells: 36739 Wall clock time (s): 4330.15 CPU time (s): 4327.05 
i: 9206 t: 2.09 dt: 0.000227273 #Cells: 36883 Wall clock time (s): 4361.53 CPU time (s): 4358.44 
i: 9250 t: 2.1 dt: 0.000227273 #Cells: 36955 Wall clock time (s): 4393.83 CPU time (s): 4399.34 
i: 9294 t: 2.11 dt: 0.000227273 #Cells: 36883 Wall clock time (s): 4434.98 CPU time (s): 4431.8 
i: 9338 t: 2.12 dt: 0.000227273 #Cells: 36814 Wall clock time (s): 4467.26 CPU time (s): 4464.07 
